#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
-0.449495    -0.449495    1            1.01515      0           
-0.449495    -0.449495    1            1.0303       0           
-0.449495    -0.449495    1            1.04545      0           
-0.449495    -0.449495    1            1.06061      0           
-0.449495    -0.449495    1            1.07576      0           
-0.449495    -0.449495    1            1.09091      0           
-0.449495    -0.449495    1            1.10606      0           
-0.449495    -0.449495    1            1.12121      0           
-0.449495    -0.449495    1            1.13636      0           
-0.449495    -0.449495    1            1.15152      0           
-0.449495    -0.449495    1            1.16667      0           
-0.449495    -0.449495    1            1.18182      0           
-0.449495    -0.449495    1            1.19697      0           
-0.449495    -0.449495    1            1.21212      0           
-0.449495    -0.449495    1            1.22727      0           
-0.449495    -0.449495    1            1.24242      0           
-0.449495    -0.449495    1            1.25758      0           
-0.449495    -0.449495    1            1.27273      0           
-0.449495    -0.449495    1            1.28788      0           
-0.449495    -0.449495    1            1.30303      0           
-0.449495    -0.449495    1            1.31818      0           
-0.449495    -0.449495    1            1.33333      0           
-0.449495    -0.449495    1            1.34848      0           
-0.449495    -0.449495    1            1.36364      0           
-0.449495    -0.449495    1            1.37879      0           
-0.449495    -0.449495    1            1.39394      0           
-0.449495    -0.449495    1            1.40909      0           
-0.449495    -0.449495    1            1.42424      0           
-0.449495    -0.449495    1            1.43939      0           
-0.449495    -0.449495    1            1.45455      0           
-0.449495    -0.449495    1            1.4697       0           
-0.449495    -0.449495    1            1.48485      0           
-0.439394    -0.439394    1            0            0.536578    
-0.439394    -0.439394    1            0.0151515    0.468911    
-0.439394    -0.439394    1            0.030303     0.36077     
-0.439394    -0.439394    1            0.0454545    0.230116    
-0.439394    -0.439394    1            0.0606061    0.115619    
-0.439394    -0.439394    1            0.0757576    0.050497    
-0.439394    -0.439394    1            0.0909091    0.0216654   
-0.439394    -0.439394    1            0.106061     0.00586286  
-0.439394    -0.439394    1            0.121212     0.000806136 
-0.439394    -0.439394    1            0.136364     0.000529979 
-0.439394    -0.439394    1            0.151515     0.000134077 
-0.439394    -0.439394    1            0.166667     4.72211e-06 
-0.439394    -0.439394    1            0.181818     1.33853e-07 
-0.439394    -0.439394    1            0.19697      7.15554e-09 
-0.439394    -0.439394    1            0.212121     3.06037e-12 
-0.439394    -0.439394    1            0.227273     2.08052e-11 
-0.439394    -0.439394    1            0.242424     1.00034e-15 
-0.439394    -0.439394    1            0.257576     8.16329e-19 
-0.439394    -0.439394    1            0.272727     9.21825e-19 
-0.439394    -0.439394    1            0.287879     2.53377e-24 
-0.439394    -0.439394    1            0.30303      5.22381e-20 
-0.439394    -0.439394    1            0.318182     6.47375e-06 
-0.439394    -0.439394    1            0.333333     6.90964e-10 
-0.439394    -0.439394    1            0.348485     0.00210626  
-0.439394    -0.439394    1            0.363636     0.000651008 
-0.439394    -0.439394    1            0.378788     0.00458803  
-0.439394    -0.439394    1            0.393939     0.0304844   
-0.439394    -0.439394    1            0.409091     0.0410872   
-0.439394    -0.439394    1            0.424242     0.0651515   
-0.439394    -0.439394    1            0.439394     0.156201    
-0.439394    -0.439394    1            0.454545     0.145598    
-0.439394    -0.439394    1            0.469697     0.237313    
-0.439394    -0.439394    1            0.484848     0.310475    
-0.439394    -0.439394    1            0.5          0.354859    
-0.439394    -0.439394    1            0.515152     0.3474      
-0.439394    -0.439394    1            0.530303     0.323968    
-0.439394    -0.439394    1            0.545455     0.287337    
-0.439394    -0.439394    1            0.560606     0.233532    
-0.439394    -0.439394    1            0.575758     0.130273    
-0.439394    -0.439394    1            0.590909     0.0721445   
-0.439394    -0.439394    1            0.606061     0.0476257   
-0.439394    -0.439394    1            0.621212     0.0173404   
-0.439394    -0.439394    1            0.636364     0.00856861  
-0.439394    -0.439394    1            0.651515     0.00305012  
-0.439394    -0.439394    1            0.666667     5.3867e-06  
-0.439394    -0.439394    1            0.681818     3.85087e-16 
-0.439394    -0.439394    1            0.69697      4.61571e-19 
-0.439394    -0.439394    1            0.712121     1.54528e-17 
-0.439394    -0.439394    1            0.727273     8.71855e-37 
-0.439394    -0.439394    1            0.742424     7.08462e-62 
-0.439394    -0.439394    1            0.757576     1.76458e-77 
-0.439394    -0.439394    1            0.772727     4.44523e-74 
-0.439394    -0.439394    1            0.787879     2.11922e-126
-0.439394    -0.439394    1            0.80303      2.6499e-140 
-0.439394    -0.439394    1            0.818182     1.04209e-131
-0.439394    -0.439394    1            0.833333     1.09122e-196
-0.439394    -0.439394    1            0.848485     2.50447e-261
-0.439394    -0.439394    1            0.863636     2.54685e-290
-0.439394    -0.439394    1            0.878788     0           
-0.439394    -0.439394    1            0.893939     1.03986e-228
-0.439394    -0.439394    1            0.909091     0           
-0.439394    -0.439394    1            0.924242     0           
-0.439394    -0.439394    1            0.939394     0           
-0.439394    -0.439394    1            0.954545     1.77155e-309
-0.439394    -0.439394    1            0.969697     0           
-0.439394    -0.439394    1            0.984848     0           
-0.439394    -0.439394    1            1            0           
-0.439394    -0.439394    1            1.01515      0           
-0.439394    -0.439394    1            1.0303       0           
-0.439394    -0.439394    1            1.04545      0           
-0.439394    -0.439394    1            1.06061      0           
-0.439394    -0.439394    1            1.07576      0           
-0.439394    -0.439394    1            1.09091      0           
-0.439394    -0.439394    1            1.10606      0           
-0.439394    -0.439394    1            1.12121      0           
-0.439394    -0.439394    1            1.13636      0           
-0.439394    -0.439394    1            1.15152      0           
-0.439394    -0.439394    1            1.16667      0           
-0.439394    -0.439394    1            1.18182      0           
-0.439394    -0.439394    1            1.19697      0           
-0.439394    -0.439394    1            1.21212      0           
-0.439394    -0.439394    1            1.22727      0           
-0.439394    -0.439394    1            1.24242      0           
-0.439394    -0.439394    1            1.25758      0           
-0.439394    -0.439394    1            1.27273      0           
-0.439394    -0.439394    1            1.28788      0           
-0.439394    -0.439394    1            1.30303      0           
-0.439394    -0.439394    1            1.31818      0           
-0.439394    -0.439394    1            1.33333      0           
-0.439394    -0.439394    1            1.34848      0           
-0.439394    -0.439394    1            1.36364      0           
-0.439394    -0.439394    1            1.37879      0           
-0.439394    -0.439394    1            1.39394      0           
-0.439394    -0.439394    1            1.40909      0           
-0.439394    -0.439394    1            1.42424      0           
-0.439394    -0.439394    1            1.43939      0           
-0.439394    -0.439394    1            1.45455      0           
-0.439394    -0.439394    1            1.4697       0           
-0.439394    -0.439394    1            1.48485      0           
