Temperature (K)	HCTotal (uJ/K)	HCSample (µJ/K)	Field (Oe)
3,3629382	-163,63675	-164,03705	4499,838
3,3673804	-176,88554	-177,28725	4499,838
3,3715024	-195,72004	-196,12307	4499,838
3,3752308	-223,59172	-223,99593	4499,838
3,378673	-227,70704	-228,11236	4499,838
3,3818272	-254,90539	-255,31172	4499,838
3,3847676	-283,47593	-283,8832	4499,838
3,3875215	-295,86374	-296,27189	4499,838
3,3903071	-292,28027	-292,68932	4499,838
3,3926176	-353,09005	-353,49985	4499,838
3,3947212	-365,58301	-365,99348	4499,838
3,3966118	-460,33905	-460,75013	4499,838
3,3984246	-550,69991	-551,11158	4499,838
3,400237	-525,81821	-526,23047	4499,838
3,4015416	-480,7273	-481,13997	4499,838
3,4029081	-615,74287	-616,15599	4499,838
3,4038742	-758,37889	-758,79232	4499,838
3,4049615	-1180,3157	-1180,7295	4499,838
3,4058037	-1840,5397	-1840,9538	4499,838
3,4062928	-1403,3486	-1403,7628	4499,838
3,4069061	-1097,3598	-1097,7742	4499,838
3,4074913	-1198,146	-1198,5606	4499,838
3,4083806	-1037,9034	-1038,3183	4499,838
3,4091785	-960,32093	-960,73608	4499,838
3,4099563	-977,31841	-977,73381	4499,838
3,4106329	-1141,7365	-1142,1522	4499,838
3,4111514	-1435,2885	-1435,7043	4499,838
3,4117597	-2964,1252	-2964,5411	4499,838
3,4122921	-1852,9154	-1853,3315	4499,838
3,4127008	-1732,1542	-1732,5705	4499,838
3,4129881	-1900,2193	-1900,6357	4499,838
3,4134652	-1662,9156	-1663,3321	4499,838
3,4137793	-3063,8975	-3064,3141	4499,838
3,4143053	-4412,9978	-4413,4146	4499,838
3,414306	-3222,2296	-3222,6465	4499,838
3,4145766	-3287,8616	-3288,2785	4499,838
3,4150051	-2965,4352	-2965,8523	4499,838
3,4152401	20528,668	20528,251	4499,838
3,4152538	-1898,3668	-1898,7839	4499,838
3,4155259	-2548,0342	-2548,4514	4499,838
3,4159314	-19375,237	-19375,655	4499,838
3,4160668	-2756,1408	-2756,5582	4499,838
3,416113	-6669,5555	-6669,9729	4499,838
3,4161574	-5088,7463	-5089,1637	4499,838
3,4164534	-36989,851	-36990,268	4499,838
3,4165046	-2209,8558	-2210,2733	4499,838
3,4165502	35980,801	35980,384	4499,838
3,4165569	5742,7784	5742,3608	4499,838
3,4167323	-6873,4011	-6873,8187	4499,838
3,4168263	-1753,6563	-1754,074	4499,838
3,4168543	6563,9746	6563,557	4499,838
3,4169187	-2183,5199	-2183,9375	4499,838
3,4169299	-3462,4585	-3462,8761	4499,838
3,4169318	3776,8018	3776,3841	4499,838
3,4169381	2750,7416	2750,3239	4499,838
3,4169931	3385,4892	3385,0715	4499,838
3,4170852	24313,147	24312,729	4499,838
3,4170875	72678,261	72677,843	4499,838
3,4172262	9507,5076	9507,0898	4499,838
3,4172604	-4059,8492	-4060,2669	4499,838
3,4172728	-2734,8646	-2735,2824	4499,838
3,4172966	48422,319	48421,901	4499,838
3,417345	-65474,914	-65475,332	4499,838
3,4173525	-10614,59	-10615,007	4499,838
3,4174128	8526,9707	8526,5528	4499,838
3,4174494	-3147,1048	-3147,5226	4499,838
3,4175554	4745,4028	4744,9849	4499,838
3,4175836	5261,5227	5261,1049	4499,838
1,3658393	34,724927	34,677561	5499,811
1,4081327	30,476317	30,427371	5499,811
1,4546365	27,662103	27,611138	5499,811
1,5041967	25,583922	25,530481	5499,811
1,5558529	23,826593	23,770214	5499,811
1,6091907	22,273826	22,214026	5499,811
1,663934	20,855736	20,792015	5499,811
1,7198614	19,555855	19,487697	5499,811
1,7767283	18,328939	18,255819	5499,811
1,834311	17,170906	17,092296	5499,811
1,8925289	16,046872	15,962233	5499,811
1,951091	14,987037	14,895846	5499,811
2,0098296	13,963588	13,86533	5499,811
2,0685061	12,987302	12,881485	5499,811
2,1269056	12,042607	11,92877	5499,811
2,1848773	11,122551	11,00026	5499,811
2,2421299	10,200269	10,069142	5499,811
2,2985751	9,2877172	9,1474047	5499,811
2,3538935	8,384845	8,235074	5499,811
2,4081064	7,4666343	7,3071579	5499,811
2,4610113	6,5372402	6,3678789	5499,811
2,5123581	5,5993657	5,4200219	5499,811
2,5620427	4,6368369	4,4474712	5499,811
2,6100474	3,6335704	3,4341847	5499,811
2,6562274	2,6011222	2,3917863	5499,811
2,7006391	1,5046191	1,2854277	5499,811
2,7429348	0,36401959	0,13518247	5499,811
2,7834166	-0,8457355	-1,084041	5499,811
2,8220033	-2,1315027	-2,3790475	5499,811
2,8586485	-3,4915478	-3,7480599	5499,811
2,8934237	-4,9616763	-5,226871	5499,811
2,9261382	-6,5022273	-6,7757435	5499,811
2,9572036	-8,1967493	-8,4783045	5499,811
2,9864212	-10,006706	-10,295944	5499,811
3,0137445	-12,004021	-12,300548	5499,811
3,0393942	-14,101672	-14,405137	5499,811
3,0634893	-16,373261	-16,683324	5499,811
3,0858972	-18,9271	-19,243371	5499,811
3,1069281	-21,529417	-21,851575	5499,811
3,1263784	-24,441924	-24,769581	5499,811
3,1447543	-27,582281	-27,91518	5499,811
3,1617208	-30,998757	-31,336537	5499,811
3,1774746	-34,567913	-34,910259	5499,811
3,192308	-38,615283	-38,961959	5499,811
3,2059424	-42,651716	-43,002398	5499,811
3,2186942	-47,757463	-48,111915	5499,811
3,2300928	-53,94467	-54,302509	5499,811
3,2407649	-60,585089	-60,946116	5499,811
3,2508088	-66,399544	-66,763585	5499,811
3,2599069	-72,654762	-73,021545	5499,811
3,2683729	-78,23421	-78,603554	5499,811
3,2760938	-85,132388	-85,504077	5499,811
3,283412	-97,036614	-97,410532	5499,811
3,2900628	-110,4243	-110,80025	5499,811
3,296067	-119,23988	-119,61767	5499,811
3,3016483	-131,01241	-131,39192	5499,811
3,3065607	-143,76605	-144,14706	5499,811
3,3111258	-160,3754	-160,75782	5499,811
3,3154358	-177,06296	-177,44671	5499,811
3,3194293	-194,31952	-194,70452	5499,811
3,3231714	-197,87666	-198,26281	5499,811
3,3266133	-204,95263	-205,33985	5499,811
3,3298616	-225,46576	-225,85399	5499,811
3,3330257	-246,85679	-247,24601	5499,811
3,3356406	-295,44708	-295,83711	5499,811
3,3380803	-348,87238	-349,26318	5499,811
3,340204	-372,10408	-372,49554	5499,811
3,3421311	-406,12925	-406,52131	5499,811
3,343897	-460,38527	-460,77789	5499,811
3,3455026	-435,2876	-435,68072	5499,811
3,3473894	-436,37598	-436,76969	5499,811
3,3489195	-482,65198	-483,04617	5499,811
3,3502054	-550,93531	-551,3299	5499,811
3,3514912	-633,02643	-633,42142	5499,811
3,3527312	-792,21109	-792,60648	5499,811
3,3538921	-801,06116	-801,45691	5499,811
3,3545976	-807,13714	-807,53311	5499,811
3,3553851	-927,53853	-927,93475	5499,811
3,3561897	-1178,9725	-1179,369	5499,811
3,3568048	-1556,6444	-1557,041	5499,811
3,3573988	-1787,2116	-1787,6084	5499,811
3,3577994	-1378,0487	-1378,4457	5499,811
3,3581595	-2097,4629	-2097,86	5499,811
3,3589163	-1244,3235	-1244,7208	5499,811
3,3592567	-1570,2854	-1570,6829	5499,811
3,35975	-1739,2163	-1739,6139	5499,811
3,3602329	-1551,1258	-1551,5235	5499,811
3,3605901	-1755,1849	-1755,5827	5499,811
3,3611148	-4447,8335	-4448,2315	5499,811
3,3611458	-2227,4897	-2227,8877	5499,811
3,3615623	-3515,2248	-3515,623	5499,811
3,3617836	-4722,2712	-4722,6694	5499,811
3,3618776	-4285,5029	-4285,9011	5499,811
3,3621273	-3829,7978	-3830,1962	5499,811
3,3625473	-1934,7687	-1935,1672	5499,811
3,3628024	-2296,7101	-2297,1087	5499,811
3,3630097	-2419,1889	-2419,5875	5499,811
3,3632693	-3029,4925	-3029,8913	5499,811
3,3635075	-13772,018	-13772,417	5499,811
3,3635132	-9179,4033	-9179,8021	5499,811
3,3635419	5909,6883	5909,2895	5499,811
3,3635669	-36349,887	-36350,286	5499,811
3,3636289	-17511,286	-17511,685	5499,811
3,3637004	-5508,5766	-5508,9755	5499,811
3,3637669	-4509,7034	-4510,1023	5499,811
3,3639314	-17176,515	-17176,914	5499,811
3,364041	-5120,6572	-5121,0561	5499,811
3,3641259	-10004,148	-10004,547	5499,811
3,3643807	-3845,4665	-3845,8655	5499,811
3,3644137	-5033,5957	-5033,9948	5499,811
3,3645165	10134,946	10134,547	5499,811
3,364551	-5618,3846	-5618,7837	5499,811
3,3645861	25863,445	25863,046	5499,811
3,3646176	55933,28	55932,881	5499,811
3,364662	-6026,584	-6026,9832	5499,811
3,3646827	-6409,9955	-6410,3946	5499,811
3,3647517	80080,411	80080,012	5499,811
3,3649549	-4227,7189	-4228,1181	5499,811
3,3649915	-6735,0194	-6735,4186	5499,811
3,365077	-24570,548	-24570,947	5499,811
3,3651714	4713,3614	4712,9621	5499,811
3,3651786	5727,6561	5727,2568	5499,811
3,3652056	-3140,9416	-3141,3409	5499,811
1,3198387	47,100773	47,054259	27996,992
1,3521462	44,219473	44,171985	27996,992
1,3866793	38,531246	38,482563	27996,992
1,4244183	32,579566	32,529394	27996,992
1,4662671	27,852301	27,800252	27996,992
1,5130164	24,804425	24,749998	27996,992
1,5636416	22,791918	22,734578	27996,992
1,6166193	21,142976	21,082212	27996,992
1,6713425	19,716062	19,651353	27996,992
1,7274376	18,435165	18,365981	27996,992
1,7845301	17,272048	17,197856	27996,992
1,8423573	16,185112	16,105381	27996,992
1,900636	15,177452	15,091659	27996,992
1,9590785	14,224924	14,132566	27996,992
2,0174413	13,322686	13,223283	27996,992
2,0755273	12,440351	12,333448	27996,992
2,1331652	11,577288	11,462458	27996,992
2,1900476	10,733097	10,609969	27996,992
2,2459814	9,9121593	9,7804078	27996,992
2,3008601	9,0922825	8,9516214	27996,992
2,3545297	8,273873	8,1240699	27996,992
2,4067199	7,4511822	7,2920848	27996,992
2,4573971	6,5975648	6,4290631	27996,992
2,5064473	5,7262039	5,5482457	27996,992
2,5538732	4,8285881	4,6411571	27996,992
2,5995801	3,8892457	3,6923802	27996,992
2,643371	2,9217342	2,7155502	27996,992
2,6854911	1,9010104	1,6856066	27996,992
2,725674	0,83061136	0,60617826	27996,992
2,7640037	-0,30064785	-0,53390559	27996,992
2,8004416	-1,5019389	-1,7437766	27996,992
2,8349681	-2,7755931	-3,0257316	27996,992
2,8677594	-4,1505719	-4,4087474	27996,992
2,8987016	-5,5981951	-5,864091	27996,992
2,9278654	-7,1646397	-7,4379334	27996,992
2,9553928	-8,8382198	-9,1186034	27996,992
2,9812244	-10,662241	-10,949372	27996,992
3,0055461	-12,60141	-12,894979	27996,992
3,0283436	-14,712879	-15,012554	27996,992
3,0495716	-16,993847	-17,299272	27996,992
3,0695537	-19,4556	-19,766492	27996,992
3,088159	-22,074191	-22,390223	27996,992
3,1055223	-25,0693	-25,390172	27996,992
3,1217146	-28,07446	-28,399882	27996,992
3,1367561	-31,434042	-31,763721	27996,992
3,1507976	-35,28978	-35,623461	27996,992
3,1639175	-38,9055	-39,242945	27996,992
3,1759844	-43,289621	-43,630547	27996,992
3,1872573	-48,248441	-48,592638	27996,992
3,1976291	-53,29478	-53,642	27996,992
3,2072847	-59,099809	-59,449856	27996,992
3,2162806	-65,390853	-65,743547	27996,992
3,2245874	-70,044044	-70,39919	27996,992
3,2322584	-77,722418	-78,079837	27996,992
3,239429	-84,997985	-85,357536	27996,992
3,246059	-93,463827	-93,825356	27996,992
3,2522575	-102,4653	-102,82869	27996,992
3,2579918	-111,74263	-112,10773	27996,992
3,2631418	-120,32327	-120,68992	27996,992
3,2679944	-135,53339	-135,9015	27996,992
3,272617	-143,4817	-143,85121	27996,992
3,2767857	-158,60255	-158,97332	27996,992
3,2806018	-173,14949	-173,52141	27996,992
3,2840685	-189,13981	-189,51279	27996,992
3,2873499	-207,62845	-208,00242	27996,992
3,2903682	-241,26171	-241,63661	27996,992
3,2931193	-240,67736	-241,05309	27996,992
3,2957487	-256,71621	-257,09274	27996,992
3,2980538	-286,24316	-286,6204	27996,992
3,3003032	-312,32574	-312,70366	27996,992
3,3023447	-339,25669	-339,63524	27996,992
3,3042796	-396,86924	-397,24839	27996,992
3,3058998	-412,42707	-412,80671	27996,992
3,3074401	-430,28456	-430,66467	27996,992
3,3089883	-483,93624	-484,31682	27996,992
3,3103661	-504,01825	-504,39926	27996,992
3,3115615	-562,48084	-562,86222	27996,992
3,3128445	-571,88841	-572,27018	27996,992
3,3139855	-610,48334	-610,86546	27996,992
3,3149002	-747,50658	-747,88899	27996,992
3,3158483	-798,0854	-798,46809	27996,992
3,3166562	-857,51791	-857,90086	27996,992
3,3174659	-1082,4788	-1082,862	27996,992
3,3181032	-1012,4332	-1012,8166	27996,992
3,3187449	-952,46289	-952,84648	27996,992
3,3193843	-1292,0465	-1292,4303	27996,992
3,3197018	-1975,471	-1975,8549	27996,992
3,3202711	-1614,4346	-1614,8187	27996,992
3,3208084	-1516,1862	-1516,5704	27996,992
3,3212919	-1295,7365	-1296,1209	27996,992
3,3216576	-1219,5854	-1219,9699	27996,992
3,3221245	-1265,3	-1265,6847	27996,992
3,3227456	-2057,5615	-2057,9463	27996,992
3,3230437	-2236,073	-2236,458	27996,992
3,3233037	-2719,1848	-2719,5698	27996,992
3,3234237	-4332,4805	-4332,8655	27996,992
3,3237088	-4754,8658	-4755,251	27996,992
3,3239657	-3415,4085	-3415,7937	27996,992
3,3241212	-2881,2266	-2881,6118	27996,992
3,3244156	-1968,5179	-1968,9033	27996,992
3,3245708	-2548,9237	-2549,3091	27996,992
3,3249377	-3446,9173	-3447,3028	27996,992
3,3252069	-2881,4255	-2881,8111	27996,992
3,3252763	-4559,3777	-4559,7633	27996,992
3,3254522	-8895,7025	-8896,0882	27996,992
3,3255288	-4557,3823	-4557,768	27996,992
3,3257759	-7842,3444	-7842,7302	27996,992
3,3257867	-6825,4376	-6825,8234	27996,992
3,3258569	-6075,4021	-6075,7879	27996,992
3,3260278	-6668,1938	-6668,5797	27996,992
3,3260976	-16070,993	-16071,379	27996,992
3,3261717	-13424,271	-13424,656	27996,992
3,3262131	-10764,464	-10764,85	27996,992
3,3262365	-5822,1638	-5822,5497	27996,992
3,326395	12784,794	12784,408	27996,992
3,3264121	-42748,659	-42749,045	27996,992
3,3264221	-6810,0616	-6810,4475	27996,992
3,3264688	5418,5643	5418,1783	27996,992
3,3265155	-9972,8481	-9973,2341	27996,992
3,3265232	-22818,49	-22818,876	27996,992
3,3266186	-6778,8931	-6779,2791	27996,992
3,3266943	-3576,1107	-3576,4968	27996,992
3,3267541	-2996,7545	-2997,1406	27996,992
0,79144819	16,401986	16,361046	28002,473
0,84149034	17,916191	17,875907	28002,473
0,88680991	19,34375	19,303829	28002,473
0,9282915	20,714576	20,674792	28002,473
0,96659588	22,06899	22,029167	28002,473
1,0021668	23,38265	23,342648	28002,473
1,0353306	24,699147	24,658852	28002,473
1,0663292	26,036038	25,995362	28002,473
1,0953988	27,388298	27,347167	28002,473
1,122737	28,769363	28,727718	28002,473
1,1484686	30,208345	30,166141	28002,473
1,1726714	31,683381	31,640585	28002,473
1,1955063	33,194512	33,151096	28002,473
1,2171007	34,757037	34,712981	28002,473
1,2374886	36,404881	36,360173	28002,473
1,2567839	38,031123	37,985755	28002,473
1,2750161	39,791778	39,745747	28002,473
1,2922912	41,676391	41,629697	28002,473
1,3085445	43,895537	43,848189	28002,473
1,3238293	46,340721	46,292731	28002,473
1,3388652	47,177922	47,129274	28002,473
1,3544822	44,427188	44,377829	28002,473
1,371277	39,363264	39,31311	28002,473
1,3895337	34,067091	34,016035	28002,473
1,4096303	29,936589	29,884497	28002,473
1,431791	27,358504	27,305215	28002,473
1,4555625	25,819377	25,764741	28002,473
1,4803517	24,656197	24,600087	28002,473
1,5058422	23,632983	23,575283	28002,473
1,5317635	22,832997	22,773604	28002,473
1,5580897	22,119246	22,058051	28002,473
1,5847264	21,469881	21,406781	28002,473
1,6116837	20,845415	20,780303	28002,473
1,6386487	20,336298	20,269088	28002,473
1,6657173	19,761087	19,691684	28002,473
1,6928182	19,338149	19,266465	28002,473
1,7198445	18,957487	18,883442	28002,473
1,7468074	18,564964	18,488479	28002,473
1,773581	18,111089	18,032097	28002,473
1,800228	17,776613	17,695044	28002,473
1,8265682	17,401131	17,316934	28002,473
1,85268	17,098122	17,011241	28002,473
1,8784111	16,887767	16,798164	28002,473
1,9037403	16,652461	16,560104	28002,473
1,9287832	16,299673	16,204522	28002,473
1,9533503	16,04395	15,945988	28002,473
1,97738	15,826654	15,725877	28002,473
2,0009918	15,581326	15,477719	28002,473
2,024223	15,379497	15,273044	28002,473
2,0469075	15,220644	15,111354	28002,473
2,068909	14,966177	14,854079	28002,473
2,090427	14,775539	14,660643	28002,473
2,1114771	14,627539	14,509857	28002,473
2,1318252	14,519291	14,398867	28002,473
2,151584	14,353753	14,230624	28002,473
2,1707709	14,208077	14,082279	28002,473
2,189369	14,052689	13,924265	28002,473
2,2074767	13,84521	13,714193	28002,473
2,224959	13,638439	13,504884	28002,473
2,2419769	13,479798	13,343741	28002,473
2,258354	13,35628	13,217784	28002,473
2,2741409	13,290275	13,149401	28002,473
2,2893368	13,264078	13,120889	28002,473
2,3040371	13,049218	12,903765	28002,473
2,3182189	12,855418	12,707759	28002,473
2,3318059	12,670933	12,52114	28002,473
2,3449137	12,526987	12,375117	28002,473
2,3572957	12,67266	12,518811	28002,473
2,3693465	12,69338	12,537588	28002,473
2,3806766	12,650284	12,492651	28002,473
2,3915775	12,45261	12,293193	28002,473
2,4021306	12,122236	11,961079	28002,473
2,4122194	11,764615	11,601785	28002,473
2,4221558	11,672013	11,507523	28002,473
2,4313852	11,638886	11,472846	28002,473
2,4402937	11,735952	11,568406	28002,473
2,4487117	11,825582	11,656606	28002,473
2,4567597	11,597359	11,427008	28002,473
2,4643945	11,420482	11,248821	28002,473
2,4716789	11,057194	10,884277	28002,473
2,4788514	10,76761	10,593451	28002,473
2,4856335	10,645646	10,470307	28002,473
2,4920598	10,75663	10,580169	28002,473
2,4980024	10,829362	10,651858	28002,473
2,5038004	10,76916	10,590637	28002,473
2,5094088	10,375134	10,19562	28002,473
2,514634	9,8926106	9,7121718	28002,473
2,5197276	9,4353675	9,2540238	28002,473
2,5245336	9,3959293	9,2137292	28002,473
2,5291864	9,5895539	9,4065225	28002,473
2,5335627	9,5977058	9,4138903	28002,473
2,5375593	9,3940814	9,2095481	28002,473
2,5414624	9,0192242	8,8339883	28002,473
2,5450217	8,7040639	8,5181859	28002,473
2,548418	8,8399435	8,6534515	28002,473
2,551956	8,1115006	7,9243678	28002,473
2,5552049	7,6263133	7,4385908	28002,473
2,5581884	7,626394	7,438129	28002,473
2,5610111	7,2247542	7,035975	28002,473
2,5638162	6,9634603	6,7741694	28002,473
2,5665308	7,2457885	7,0560016	28002,473
2,5688307	6,5435521	6,3533443	28002,473
2,5711033	5,9239861	5,7333619	28002,473
2,5733285	5,8563633	5,6653309	28002,473
2,5753714	5,5923318	5,4009241	28002,473
2,5773507	4,9717812	4,7800096	28002,473
2,5793709	4,2774707	4,0853271	28002,473
2,5812209	3,7058852	3,5134006	28002,473
2,5828231	3,4302848	3,2375046	28002,473
2,5844888	3,0349941	2,8419063	28002,473
2,5861449	2,4796147	2,2862208	28002,473
2,5876883	1,7730035	1,5793241	28002,473
2,5890004	1,1541042	0,96018184	28002,473
2,5902621	0,56703211	0,37287594	28002,473
2,5917187	-0,15114208	-0,34556836	28002,473
2,5929833	-0,90576881	-1,1004298	28002,473
2,5939256	-1,807838	-2,0026739	28002,473
2,5947578	-2,7917038	-2,9866943	28002,473
2,5958065	-3,470972	-3,6661575	28002,473
2,5967069	-4,6863335	-4,8816865	28002,473
2,5975777	-4,3809189	-4,5764339	28002,473
2,5981934	-5,2584471	-5,4540768	28002,473
2,5989875	-7,594386	-7,7901635	28002,473
0,73011936	13,994849	13,952551	29998,561
0,76588843	15,04648	15,004739	29998,561
0,79874989	15,991137	15,949802	29998,561
0,82929687	16,900979	16,859929	29998,561
0,85785706	17,772505	17,731642	29998,561
0,88468168	18,622117	18,581359	29998,561
0,90997937	19,472563	19,43184	29998,561
0,93387978	20,302516	20,26177	29998,561
0,95656187	21,090093	21,049274	29998,561
0,9781441	21,856295	21,815359	29998,561
0,99872598	22,582343	22,541253	29998,561
1,0183486	23,340434	23,29916	29998,561
1,037124	24,103453	24,061967	29998,561
1,0550951	24,916527	24,874805	29998,561
1,0722937	25,720793	25,678816	29998,561
1,0887622	26,536132	26,493884	29998,561
1,1045267	27,324384	27,28185	29998,561
1,1196906	28,146123	28,103292	29998,561
1,1342163	29,005142	28,962003	29998,561
1,1482083	29,823367	29,779912	29998,561
1,1616596	30,63348	30,589703	29998,561
1,1746308	31,415651	31,371547	29998,561
1,1870938	32,318685	32,27425	29998,561
1,1991254	33,122976	33,078207	29998,561
1,21076	34,024946	33,979839	29998,561
1,2219562	34,905873	34,860428	29998,561
