#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
0.455        0.455        1            0.69         3.03291e-07 
0.455        0.455        1            0.7          9.19774e-08 
0.455        0.455        1            0.71         3.26574e-08 
0.455        0.455        1            0.72         7.6488e-09  
0.455        0.455        1            0.73         4.77475e-10 
0.455        0.455        1            0.74         1.07578e-10 
0.455        0.455        1            0.75         2.8796e-11  
0.455        0.455        1            0.76         1.75035e-11 
0.455        0.455        1            0.77         1.66676e-13 
0.455        0.455        1            0.78         4.00277e-15 
0.455        0.455        1            0.79         4.84435e-13 
0.455        0.455        1            0.8          1.73625e-15 
0.455        0.455        1            0.81         1.26395e-17 
0.455        0.455        1            0.82         1.40727e-18 
0.455        0.455        1            0.83         4.00142e-20 
0.455        0.455        1            0.84         6.79969e-20 
0.455        0.455        1            0.85         3.83786e-21 
0.455        0.455        1            0.86         7.32748e-20 
0.455        0.455        1            0.87         1.09963e-25 
0.455        0.455        1            0.88         4.57095e-29 
0.455        0.455        1            0.89         2.18457e-28 
0.455        0.455        1            0.9          9.22628e-33 
0.455        0.455        1            0.91         1.17948e-33 
0.455        0.455        1            0.92         8.10149e-32 
0.455        0.455        1            0.93         1.86908e-34 
0.455        0.455        1            0.94         6.15805e-39 
0.455        0.455        1            0.95         8.29726e-42 
0.455        0.455        1            0.96         4.58609e-44 
0.455        0.455        1            0.97         4.07681e-48 
0.455        0.455        1            0.98         2.00899e-47 
0.455        0.455        1            0.99         1.71888e-44 
0.458        0.458        1            0            0.527947    
0.458        0.458        1            0.01         0.503347    
0.458        0.458        1            0.02         0.461306    
0.458        0.458        1            0.03         0.378388    
0.458        0.458        1            0.04         0.277011    
0.458        0.458        1            0.05         0.190413    
0.458        0.458        1            0.06         0.116986    
0.458        0.458        1            0.07         0.0798758   
0.458        0.458        1            0.08         0.039493    
0.458        0.458        1            0.09         0.0228004   
0.458        0.458        1            0.1          0.0131343   
0.458        0.458        1            0.11         0.0037225   
0.458        0.458        1            0.12         0.00266106  
0.458        0.458        1            0.13         0.001082    
0.458        0.458        1            0.14         0.000333156 
0.458        0.458        1            0.15         2.69432e-05 
0.458        0.458        1            0.16         1.18702e-05 
0.458        0.458        1            0.17         1.83586e-07 
0.458        0.458        1            0.18         3.24295e-08 
0.458        0.458        1            0.19         2.04543e-10 
0.458        0.458        1            0.2          1.75765e-09 
0.458        0.458        1            0.21         5.51136e-12 
0.458        0.458        1            0.22         5.87392e-13 
0.458        0.458        1            0.23         1.10062e-10 
0.458        0.458        1            0.24         5.61093e-10 
0.458        0.458        1            0.25         2.95745e-07 
0.458        0.458        1            0.26         5.05915e-10 
0.458        0.458        1            0.27         8.8124e-10  
0.458        0.458        1            0.28         8.32586e-10 
0.458        0.458        1            0.29         3.5691e-08  
0.458        0.458        1            0.3          4.5987e-08  
0.458        0.458        1            0.31         5.97294e-08 
0.458        0.458        1            0.32         8.94916e-07 
0.458        0.458        1            0.33         9.2087e-08  
0.458        0.458        1            0.34         3.82492e-06 
